time,emotion
2025-11-29 15:25:30,Calm
2025-11-29 15:25:31,Calm
2025-11-29 15:25:31,Calm
2025-11-29 15:25:31,Calm
2025-11-29 15:25:32,Calm
2025-11-29 15:25:32,Calm
2025-11-29 15:25:32,Calm
2025-11-29 15:25:33,Calm
2025-11-29 15:25:33,Calm
2025-11-29 15:25:33,Calm
2025-11-29 15:25:34,Calm
2025-11-29 15:25:34,Angry
2025-11-29 15:25:34,Calm
2025-11-29 15:25:35,Sad
2025-11-29 15:25:35,Sad
2025-11-29 15:25:35,Calm
2025-11-29 15:25:36,Sad
2025-11-29 15:25:36,Calm
2025-11-29 15:25:36,Calm
2025-11-29 15:25:37,Calm
2025-11-29 15:25:37,Calm
2025-11-29 15:25:37,Calm
2025-11-29 15:25:38,Calm
2025-11-29 15:25:38,Calm
2025-11-29 15:25:38,Calm
2025-11-29 15:25:39,Calm
2025-11-29 15:25:39,Calm
2025-11-29 15:25:39,Calm
2025-11-29 15:25:40,Calm
2025-11-29 15:25:40,Sad
2025-11-29 15:25:40,Calm
2025-11-29 15:25:41,Angry
2025-11-29 15:25:41,Angry
2025-11-29 15:25:42,Sad
2025-11-29 15:25:42,Sad
2025-11-29 15:25:42,Angry
2025-11-29 15:25:43,Calm
2025-11-29 15:25:43,Calm
2025-11-29 15:25:43,Sad
2025-11-29 15:25:44,Sad
2025-11-29 15:25:44,Angry
2025-11-29 15:25:44,Calm
2025-11-29 15:25:45,Angry
2025-11-29 15:25:45,Sad
2025-11-29 15:25:45,Calm
2025-11-29 15:25:46,Sad
2025-11-29 15:25:46,Sad
2025-11-29 15:25:46,Sad
2025-11-29 15:25:47,Calm
2025-11-29 15:25:47,Calm
2025-11-29 15:25:48,Calm
2025-11-29 15:25:48,Calm
2025-11-29 15:25:48,Calm
2025-11-29 15:25:49,Calm
2025-11-29 15:25:49,Calm
2025-11-29 15:25:50,Calm
2025-11-29 15:25:50,Calm
2025-11-29 15:25:50,Calm
2025-11-29 15:25:51,Calm
2025-11-29 15:25:51,Calm
2025-11-29 15:25:51,Calm
2025-11-29 15:25:52,Calm
2025-11-29 15:25:52,Calm
2025-11-29 15:25:52,Calm
2025-11-29 15:25:53,Calm
2025-11-29 15:25:53,Calm
2025-11-29 15:25:53,Calm
2025-11-29 15:25:54,Calm
2025-11-29 15:25:54,Happy
2025-11-29 15:25:55,Calm
2025-11-29 15:25:55,Calm
2025-11-29 15:25:55,Calm
2025-11-29 15:25:56,Calm
2025-11-29 15:25:56,Calm
2025-11-29 15:25:56,Calm
2025-11-29 15:25:57,Calm
2025-11-29 15:25:57,Calm
2025-11-29 15:25:57,Calm
2025-11-29 15:25:58,Calm
2025-11-29 15:25:58,Calm
2025-11-29 15:25:58,Calm
2025-11-29 15:25:59,Calm
2025-11-29 15:25:59,Calm
2025-11-29 15:26:00,Calm
2025-11-29 15:26:00,Calm
2025-11-29 15:26:00,Calm
2025-11-29 15:26:01,Calm
2025-11-29 15:26:01,Calm
2025-11-29 15:26:01,Calm
2025-11-29 15:26:02,Calm
2025-11-29 15:26:02,Calm
2025-11-29 15:26:02,Calm
2025-11-29 15:26:03,Calm
2025-11-29 15:26:03,Calm
2025-11-29 15:26:04,Calm
2025-11-29 15:26:04,Calm
2025-11-29 15:26:04,Calm
2025-11-29 15:26:05,Calm
2025-11-29 15:26:05,Calm
2025-11-29 15:26:05,Calm
2025-11-29 15:26:06,Calm
2025-11-29 15:26:06,Calm
2025-11-29 15:26:06,Calm
2025-11-29 15:26:07,Calm
2025-11-29 15:26:07,Calm
2025-11-29 15:26:07,Calm
2025-11-29 15:26:08,Sad
2025-11-29 15:26:08,Happy
2025-11-29 15:26:08,Calm
2025-11-29 15:26:09,Calm
2025-11-29 15:26:09,Calm
2025-11-29 15:26:09,Calm
2025-11-29 15:26:10,Calm
2025-11-29 15:26:10,Calm
2025-11-29 15:26:11,Calm
2025-11-29 15:26:11,Calm
2025-11-29 15:26:11,Calm
2025-11-29 15:26:12,Calm
2025-11-29 15:26:12,Calm
2025-11-29 15:26:12,Calm
2025-11-29 15:26:13,Calm
2025-11-29 15:26:13,Calm
2025-11-29 15:26:13,Calm
2025-11-29 15:26:14,Calm
2025-11-29 15:26:14,Calm
2025-11-29 15:26:14,Calm
2025-11-29 15:26:15,Calm
2025-11-29 15:26:15,Calm
2025-11-29 15:26:15,Calm
2025-11-29 15:26:16,Calm
2025-11-29 15:26:16,Calm
2025-11-29 15:26:16,Calm
2025-11-29 15:26:17,Calm
2025-11-29 15:26:17,Calm
2025-11-29 15:26:17,Calm
2025-11-29 15:26:18,Calm
2025-11-29 15:26:18,Calm
2025-11-29 15:26:18,Calm
2025-11-29 15:26:19,Calm
2025-11-29 15:26:19,Calm
2025-11-29 15:26:20,Calm
2025-11-29 15:26:20,Calm
2025-11-29 15:26:21,Calm
2025-11-29 15:26:21,Calm
2025-11-29 15:26:21,Calm
2025-11-29 15:26:22,Calm
2025-11-29 15:26:22,Calm
2025-11-29 15:26:23,Calm
2025-11-29 15:26:23,Calm
2025-11-29 15:26:23,Calm
2025-11-29 15:26:24,Calm
2025-11-29 15:26:24,Calm
2025-11-29 15:26:25,Calm
2025-11-29 15:26:25,Calm
2025-11-29 15:26:25,Calm
2025-11-29 15:26:26,Calm
2025-11-29 15:26:26,Calm
2025-11-29 15:26:27,Calm
2025-11-29 15:26:27,Calm
2025-11-29 15:26:27,Calm
2025-11-29 15:26:28,Calm
2025-11-29 15:26:28,Calm
2025-11-29 15:26:29,Calm
2025-11-29 15:26:29,Calm
2025-11-29 15:26:29,Calm
2025-11-29 15:26:30,Calm
2025-11-29 15:26:30,Calm
2025-11-29 15:26:31,Calm
2025-11-29 15:26:31,Calm
2025-11-29 15:26:31,Calm
2025-11-29 15:26:32,Calm
2025-11-29 15:26:32,Calm
2025-11-29 15:26:32,Calm
2025-11-29 15:26:33,Calm
2025-11-29 15:26:33,Calm
2025-11-29 15:26:33,Calm
2025-11-29 15:26:34,Calm
2025-11-29 15:26:34,Calm
2025-11-29 15:26:34,Calm
2025-11-29 15:26:35,Calm
2025-11-29 15:26:35,Calm
2025-11-29 15:26:35,Calm
2025-11-29 15:26:36,Calm
2025-11-29 15:26:36,Calm
2025-11-29 15:26:37,Calm
2025-11-29 15:26:37,Calm
2025-11-29 15:26:37,Calm
2025-11-29 15:26:38,Calm
2025-11-29 15:26:38,Calm
2025-11-29 15:26:38,Calm
2025-11-29 15:26:39,Calm
2025-11-29 15:26:39,Calm
2025-11-29 15:26:39,Calm
2025-11-29 15:26:40,Calm
2025-11-29 15:26:40,Happy
2025-11-29 15:26:40,Calm
2025-11-29 15:26:41,Calm
2025-11-29 15:26:41,Calm
2025-11-29 15:26:41,Calm
2025-11-29 15:26:42,Calm
2025-11-29 15:26:42,Calm
2025-11-29 15:26:42,Calm
2025-11-29 15:26:43,Calm
2025-11-29 15:26:43,Calm
2025-11-29 15:26:43,Calm
2025-11-29 15:26:44,Calm
2025-11-29 15:26:44,Calm
2025-11-29 15:26:44,Calm
2025-11-29 15:26:45,Calm
2025-11-29 15:26:45,Calm
2025-11-29 15:26:45,Calm
2025-11-29 15:26:46,Calm
2025-11-29 15:26:46,Calm
2025-11-29 15:26:47,Calm
2025-11-29 15:26:47,Sad
2025-11-29 15:26:47,Calm
2025-11-29 15:26:48,Calm
2025-11-29 15:26:48,Calm
2025-11-29 15:26:48,Calm
2025-11-29 15:26:49,Calm
2025-11-29 15:26:49,Calm
2025-11-29 15:26:49,Calm
2025-11-29 15:26:50,Calm
2025-11-29 15:26:50,Calm
2025-11-29 15:26:50,Calm
2025-11-29 15:26:51,Calm
2025-11-29 15:26:51,Calm
2025-11-29 15:26:52,Calm
2025-11-29 15:26:52,Calm
2025-11-29 15:26:52,Calm
2025-11-29 15:26:53,Calm
2025-11-29 15:26:53,Calm
2025-11-29 15:26:53,Calm
2025-11-29 15:26:54,Calm
2025-11-29 15:26:54,Calm
2025-11-29 15:26:55,Calm
2025-11-29 15:26:55,Calm
2025-11-29 15:26:55,Calm
2025-11-29 15:26:56,Calm
2025-11-29 15:26:56,Calm
2025-11-29 15:26:56,Calm
2025-11-29 15:26:57,Calm
2025-11-29 15:26:57,Calm
2025-11-29 15:26:57,Calm
2025-11-29 15:26:58,Calm
2025-11-29 15:26:58,Calm
2025-11-29 15:26:58,Calm
2025-11-29 15:26:59,Calm
2025-11-29 15:26:59,Calm
2025-11-29 15:26:59,Calm
2025-11-29 15:27:00,Happy
2025-11-29 15:27:00,Happy
2025-11-29 15:27:01,Happy
2025-11-29 15:27:01,Calm
2025-11-29 15:27:01,Calm
2025-11-29 15:27:02,Calm
2025-11-29 15:27:02,Calm
2025-11-29 15:27:02,Calm
2025-11-29 15:27:03,Calm
2025-11-29 15:27:03,Calm
2025-11-29 15:27:03,Calm
2025-11-29 15:27:04,Calm
2025-11-29 15:27:04,Calm
2025-11-29 15:27:04,Calm
2025-11-29 15:27:05,Calm
2025-11-29 15:30:41,Happy
2025-11-29 15:30:41,Calm
2025-11-29 15:30:42,Happy
2025-11-29 15:30:42,Happy
2025-11-29 15:30:42,Happy
2025-11-29 15:30:43,Calm
2025-11-29 15:30:43,Calm
2025-11-29 15:30:43,Calm
2025-11-29 15:30:44,Calm
2025-11-29 15:30:44,Calm
2025-11-29 15:30:45,Calm
2025-11-29 15:30:45,Calm
2025-11-29 15:30:45,Calm
2025-11-29 15:30:46,Calm
2025-11-29 15:30:46,Calm
2025-11-29 15:30:46,Calm
2025-11-29 15:30:47,Calm
2025-11-29 15:30:47,Happy
2025-11-29 15:30:48,Calm
2025-11-29 15:30:48,Happy
2025-11-29 15:30:48,Happy
2025-11-29 15:30:49,Happy
2025-11-29 15:30:49,Happy
2025-11-29 15:30:49,Happy
2025-11-29 15:30:50,Calm
2025-11-29 15:30:50,Calm
2025-11-29 15:30:51,Happy
2025-11-29 15:30:51,Happy
2025-11-29 15:30:51,Happy
2025-11-29 15:30:52,Calm
2025-11-29 15:30:52,Calm
2025-11-29 15:30:52,Angry
2025-11-29 15:30:53,Calm
2025-11-29 15:30:53,Calm
2025-11-29 15:30:53,Calm
2025-11-29 15:30:54,Calm
2025-11-29 15:30:54,Calm
2025-11-29 15:30:54,Calm
2025-11-29 15:30:55,Calm
2025-11-29 15:30:55,Sad
2025-11-29 15:30:55,Sad
2025-11-29 15:30:56,Sad
2025-11-29 15:30:56,Sad
2025-11-29 15:30:56,Angry
2025-11-29 15:30:57,Sad
2025-11-29 15:30:57,Sad
2025-11-29 15:30:58,Sad
2025-11-29 15:30:58,Angry
2025-11-29 15:30:58,Sad
2025-11-29 15:30:59,Calm
2025-11-29 15:30:59,Calm
2025-11-29 15:30:59,Calm
2025-11-29 15:31:00,Calm
2025-11-29 15:31:00,Calm
2025-11-29 15:31:00,Calm
2025-11-29 15:31:01,Calm
2025-11-29 15:31:01,Calm
2025-11-29 15:31:01,Calm
2025-11-29 15:31:02,Calm
2025-11-29 15:31:02,Calm
2025-11-29 15:31:03,Calm
2025-11-29 15:31:03,Calm
2025-11-29 15:31:03,Calm
2025-11-29 15:31:04,Calm
2025-11-29 15:31:04,Calm
2025-11-29 15:31:04,Calm
2025-11-29 15:31:05,Calm
2025-11-29 15:31:05,Calm
2025-11-29 15:31:05,Calm
2025-11-29 15:31:06,Happy
2025-11-29 15:31:06,Happy
2025-11-29 15:31:06,Happy
2025-11-29 15:31:07,Happy
2025-11-29 15:31:07,Calm
2025-11-29 15:31:07,Calm
2025-11-29 15:31:08,Calm
2025-11-29 15:31:08,Calm
2025-11-29 15:31:09,Calm
2025-11-29 15:31:09,Sad
2025-11-29 15:31:09,Sad
2025-11-29 15:31:10,Calm
2025-11-29 15:31:10,Happy
2025-11-29 15:31:10,Happy
2025-11-29 15:31:10,Happy
2025-11-29 15:31:11,Calm
2025-11-29 15:31:11,Calm
2025-11-29 15:31:12,Happy
2025-11-29 15:31:12,Sad
2025-11-29 15:31:12,Calm
2025-11-29 15:31:12,Happy
2025-11-29 15:31:13,Happy
2025-11-29 15:31:13,Happy
2025-11-29 15:31:13,Happy
2025-11-29 15:31:14,Happy
2025-11-29 15:31:14,Happy
2025-11-29 15:31:14,Happy
2025-11-29 15:31:15,Happy
2025-11-29 15:31:15,Happy
2025-11-29 15:31:15,Calm
2025-11-29 15:31:16,Calm
2025-11-29 15:31:16,Calm
2025-11-29 15:31:16,Calm
2025-11-29 15:31:17,Calm
2025-11-29 15:31:17,Calm
2025-11-29 15:31:17,Calm
2025-11-29 15:31:18,Calm
2025-11-29 15:31:18,Calm
2025-11-29 15:31:18,Surprised
2025-11-29 15:31:19,Angry
2025-11-29 15:31:19,Calm
2025-11-29 15:31:19,Calm
2025-11-29 15:31:20,Calm
2025-11-29 15:31:20,Calm
2025-11-29 15:31:20,Calm
2025-11-29 15:31:21,Sad
2025-11-29 15:31:21,Calm
2025-11-29 15:31:22,Calm
2025-11-29 15:31:22,Surprised
2025-11-29 15:31:22,Calm
2025-11-29 15:31:23,Calm
2025-11-29 15:31:23,Calm
2025-11-29 15:31:23,Calm
2025-11-29 15:31:24,Calm
2025-11-29 15:31:24,Calm
2025-11-29 15:31:24,Calm
2025-11-29 15:31:25,Calm
2025-11-29 15:31:25,Calm
2025-11-29 15:31:25,Calm
2025-11-29 15:31:26,Calm
2025-11-29 15:31:26,Calm
2025-11-29 15:31:26,Calm
2025-11-29 15:31:27,Calm
2025-11-29 15:31:27,Calm
2025-11-29 15:31:28,Calm
2025-11-29 15:31:28,Calm
2025-11-29 15:31:28,Calm
2025-11-29 15:31:29,Calm
2025-11-29 15:31:29,Calm
2025-11-29 15:31:29,Calm
2025-11-29 15:31:30,Calm
2025-11-29 15:31:30,Calm
2025-11-29 15:31:30,Calm
2025-11-29 15:31:31,Calm
2025-11-29 15:31:31,Calm
2025-11-29 15:31:32,Calm
2025-11-29 15:31:32,Calm
2025-11-29 15:31:32,Calm
2025-11-29 15:31:33,Calm
2025-11-29 15:31:33,Calm
2025-11-29 15:31:33,Calm
2025-11-29 15:31:34,Calm
2025-11-29 15:31:34,Calm
2025-11-29 15:31:34,Calm
2025-11-29 15:31:35,Calm
2025-11-29 15:31:35,Calm
2025-11-29 15:31:35,Happy
2025-11-29 15:31:36,Calm
2025-11-29 15:31:36,Calm
2025-11-29 15:31:37,Happy
2025-11-29 15:31:37,Calm
2025-11-29 15:31:38,Calm
2025-11-29 15:31:38,Calm
2025-11-29 15:31:38,Calm
2025-11-29 15:31:39,Calm
2025-11-29 15:31:39,Calm
2025-11-29 15:31:40,Calm
2025-11-29 15:31:40,Calm
2025-11-29 15:31:40,Calm
2025-11-29 15:31:41,Calm
2025-11-29 15:31:41,Calm
2025-11-29 15:31:42,Calm
2025-11-29 15:31:42,Calm
2025-11-29 15:31:43,Calm
2025-11-29 15:31:44,Calm
2025-11-29 15:31:44,Calm
2025-11-29 15:31:45,Happy
2025-11-29 15:31:46,Calm
2025-11-29 15:31:46,Calm
2025-11-29 15:31:47,Calm
2025-11-29 15:31:47,Calm
2025-11-29 15:31:48,Calm
2025-11-29 15:31:49,Calm
2025-11-29 15:31:49,Calm
2025-11-29 15:31:50,Calm
2025-11-29 15:31:50,Calm
2025-11-29 15:31:51,Calm
2025-11-29 15:31:52,Calm
2025-11-29 15:31:52,Happy
2025-11-29 15:31:53,Calm
2025-11-29 15:31:53,Calm
2025-11-29 15:31:54,Calm
2025-11-29 15:31:55,Calm
2025-11-29 15:31:55,Calm
2025-11-29 15:31:56,Calm
2025-11-29 15:31:57,Calm
2025-11-29 15:31:57,Calm
2025-11-29 15:31:58,Calm
2025-11-29 15:31:59,Calm
2025-11-29 15:31:59,Calm
2025-11-29 15:32:00,Calm
2025-11-29 15:32:00,Calm
2025-11-29 15:32:01,Calm
2025-11-29 15:32:02,Calm
2025-11-29 15:32:02,Calm
2025-11-29 15:32:03,Calm
2025-11-29 15:32:03,Calm
2025-11-29 15:32:04,Calm
2025-11-29 15:32:05,Calm
2025-11-29 15:32:05,Calm
2025-11-29 15:32:06,Calm
2025-11-29 15:32:06,Happy
2025-11-29 15:32:07,Calm
2025-11-29 15:32:07,Calm
2025-11-29 15:32:08,Calm
2025-11-29 15:32:08,Calm
2025-11-29 15:32:09,Calm
2025-11-29 15:32:09,Calm
2025-11-29 15:32:10,Happy
2025-11-29 15:32:11,Calm
2025-11-29 15:32:11,Calm
2025-11-29 15:32:12,Calm
2025-11-29 15:32:12,Calm
2025-11-29 15:32:13,Calm
2025-11-29 15:32:14,Scared
2025-11-29 15:32:14,Calm
2025-11-29 15:32:14,Calm
2025-11-29 15:32:15,Calm
2025-11-29 15:32:15,Scared
2025-11-29 15:32:16,Scared
2025-11-29 15:32:16,Calm
2025-11-29 15:32:16,Scared
2025-11-29 15:32:17,Scared
2025-11-29 15:32:17,Scared
2025-11-29 15:32:17,Calm
2025-11-29 15:32:18,Calm
2025-11-29 15:32:18,Calm
2025-11-29 15:32:19,Calm
2025-11-29 15:32:19,Calm
2025-11-29 15:32:19,Calm
2025-11-29 15:32:20,Calm
2025-11-29 15:32:20,Calm
2025-11-29 15:32:20,Calm
2025-11-29 15:32:21,Calm
2025-11-29 15:32:21,Calm
2025-11-29 15:32:21,Calm
2025-11-29 15:32:21,Sad
2025-11-29 15:32:22,Calm
2025-11-29 15:32:22,Calm
2025-11-29 15:32:23,Calm
2025-11-29 15:32:23,Calm
2025-11-29 15:32:23,Calm
2025-11-29 15:32:24,Calm
2025-11-29 15:32:24,Calm
2025-11-29 15:32:24,Calm
2025-11-29 15:32:25,Calm
2025-11-29 15:32:25,Calm
2025-11-29 15:32:25,Calm
2025-11-29 15:32:26,Calm
2025-11-29 15:32:26,Calm
2025-11-29 15:32:26,Calm
2025-11-29 15:32:27,Calm
2025-11-29 15:32:27,Calm
2025-11-29 15:32:28,Calm
2025-11-29 15:32:28,Calm
2025-11-29 15:32:28,Calm
2025-11-29 15:32:29,Calm
2025-11-29 15:32:29,Calm
2025-11-29 15:32:29,Calm
2025-11-29 15:32:30,Calm
2025-11-29 15:32:30,Calm
2025-11-29 15:32:31,Calm
2025-11-29 15:32:31,Calm
2025-11-29 15:32:31,Calm
2025-11-29 15:32:32,Calm
2025-11-29 15:32:32,Calm
2025-11-29 15:32:32,Calm
2025-11-29 15:32:33,Calm
2025-11-29 15:32:33,Calm
2025-11-29 15:32:34,Calm
2025-11-29 15:32:34,Happy
2025-11-29 15:32:34,Calm
2025-11-29 15:32:35,Calm
2025-11-29 15:32:35,Calm
2025-11-29 15:32:36,Calm
2025-11-29 15:32:36,Happy
2025-11-29 15:32:36,Calm
2025-11-29 15:32:37,Calm
2025-11-29 15:32:37,Calm
2025-11-29 15:32:37,Calm
2025-11-29 15:32:38,Calm
2025-11-29 15:32:38,Calm
2025-11-29 15:32:38,Calm
2025-11-29 15:32:39,Calm
2025-11-29 15:32:39,Calm
2025-11-29 15:32:40,Calm
